site,sn,group,tid,unit,low,high,month,day,hour,minute,second,microsec,result,value,fail_msg
5,FN69193066LKTY25N,pmu sleep3,DELAY_6000ms,ms,,,05,12,05,43,32,798045,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DIAGS_tristar,,,,05,12,05,43,32,813840,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVDD_MAIN_SLEEP3_SW4 0,mV,,,05,12,05,43,32,964272,Pass,0.166127,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_SLEEP2_STOCKHOLM_CONN 0,mV,,,05,12,05,43,33,110872,Pass,1794.507001,
5,FN69193066LKTY25N,pmu sleep3,DMM PMU_TO_STOCKHOLM_EN_CONN 0,mV,,,05,12,05,43,33,257187,Pass,0.225138,
5,FN69193066LKTY25N,pmu sleep3,DIAGS_pmurw 0,,,,05,12,05,43,33,273881,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DIAGS_pmurw 1,,,,05,12,05,43,33,287612,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVDD_MAIN_SLEEP3_SW4 1,mV,3800,3900,05,12,05,43,33,452182,Pass,3849.196661,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_SLEEP2_STOCKHOLM_CONN 1,mV,1759,1841,05,12,05,43,33,595773,Pass,1794.568993,
5,FN69193066LKTY25N,pmu sleep3,DMM PMU_TO_STOCKHOLM_EN_CONN 1,mV,1700,1850,05,12,05,43,33,735683,Pass,1794.425339,
5,FN69193066LKTY25N,pmu sleep3,DELAY_250ms 0,ms,,,05,12,05,43,33,989948,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,SYSTEM_CURRENT 250,mA,,,05,12,05,43,34,177556,Pass,49.453802,
5,FN69193066LKTY25N,pmu sleep3,CMD_ONLY,,,,05,12,05,43,34,183074,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DETECT_Event off: PmuCore,,,,05,12,05,43,35,412573,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DELAY_1000ms,ms,,,05,12,05,43,36,415619,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,SYSTEM_CURRENT start,,,,05,12,05,43,36,509803,Pass,2019-05-12 05:43:36:415,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVDD_MAIN_SLEEP3_SW4 2,mV,3800,3900,05,12,05,43,36,664809,Pass,3849.951288,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_SLEEP2_STOCKHOLM_CONN 2,mV,-5,5,05,12,05,43,36,820196,Pass,0.150629,
5,FN69193066LKTY25N,pmu sleep3,DMM PMU_TO_STOCKHOLM_EN_CONN 2,mV,-50,100,05,12,05,43,36,965501,Pass,0.104136,
5,FN69193066LKTY25N,pmu sleep3,DMM PP_VDD_MAIN,mV,3800,3900,05,12,05,43,37,119086,Pass,3849.93281,
5,FN69193066LKTY25N,pmu sleep3,DMM PP_VDD_MAIN_DISP_BOOST_SW,mV,-5,5,05,12,05,43,37,276929,Pass,0.159571,
5,FN69193066LKTY25N,pmu sleep3,DMM PP0V6_AWAKE_BUCK0,mV,-5,5,05,12,05,43,37,437101,Pass,0.095195,
5,FN69193066LKTY25N,pmu sleep3,DMM PP0V715_SLEEP2_BUCK1,mV,-5,5,05,12,05,43,37,588936,Pass,0.105328,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V1_SLEEP2_BUCK2,mV,-5,5,05,12,05,43,37,731066,Pass,0.104732,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V1_SLEEP2_DISP_CONN,mV,-5,5,05,12,05,43,37,892099,Pass,0.088638,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_SLEEP2_BUCK3,mV,-5,5,05,12,05,43,38,35975,Pass,0.137516,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_SLEEP2_DISP_CONN,mV,-5,5,05,12,05,43,38,177876,Pass,0.116057,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_SLEEP2_STOCKHOLM_CONN 3,mV,-5,5,05,12,05,43,38,326072,Pass,0.091618,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVAR_SLEEP1_BUCK4,mV,-5,5,05,12,05,43,38,483838,Pass,0.093407,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVAR_AWAKE_BUCK5,mV,-5,5,05,12,05,43,38,633655,Pass,0.097579,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVAR_AWAKE_BUCK6,mV,-5,5,05,12,05,43,38,784813,Pass,0.09281,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVAR_SLEEP1_BUCK7,mV,-5,5,05,12,05,43,38,940323,Pass,0.09281,
5,FN69193066LKTY25N,pmu sleep3,DMM PP0V73_SLEEP1_BUCK8,mV,-5,5,05,12,05,43,39,90478,Pass,0.096387,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V0_SLEEP2_BUCK9,mV,-5,5,05,12,05,43,39,234842,Pass,0.099963,
5,FN69193066LKTY25N,pmu sleep3,DMM PP2V2_SLEEP2_BUCK10,mV,-5,5,05,12,05,43,39,372613,Pass,0.098771,
5,FN69193066LKTY25N,pmu sleep3,DMM PP3V3_ALWAYS_BUBO,mV,3800,3900,05,12,05,43,39,522557,Pass,3849.90241,
5,FN69193066LKTY25N,pmu sleep3,DMM PP0V6_SLEEP2_LDO0,mV,-5,5,05,12,05,43,39,670010,Pass,0.154802,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_SLEEP2_LDO1,mV,-5,5,05,12,05,43,39,831546,Pass,0.095195,
5,FN69193066LKTY25N,pmu sleep3,DMM PP3V0_SLEEP2_LDO2,mV,-5,5,05,12,05,43,39,978998,Pass,0.095195,
5,FN69193066LKTY25N,pmu sleep3,DMM PP3V0_AWAKE_LDO4,mV,-5,5,05,12,05,43,40,132871,Pass,0.097579,
5,FN69193066LKTY25N,pmu sleep3,DMM PP3V0_SLEEP2_LDO5,mV,2939,3061,05,12,05,43,40,294194,Pass,2991.717769,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_SLEEP2_LDO6,mV,-5,5,05,12,05,43,40,455707,Pass,0.135132,
5,FN69193066LKTY25N,pmu sleep3,DMM PP3V0_AWAKE_LDO7,mV,-5,5,05,12,05,43,40,602012,Pass,0.095791,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V85_SLEEP2_BONN_AVDD_CONN,mV,-5,5,05,12,05,43,40,751805,Pass,0.092214,
5,FN69193066LKTY25N,pmu sleep3,DMM PP1V8_ALWAYS_LDO9,mV,1759,1841,05,12,05,43,40,902002,Pass,1804.42266,
5,FN69193066LKTY25N,pmu sleep3,DMM PP_VDD_MAIN_SLEEP2_AUXLDO,mV,-5,5,05,12,05,43,41,57745,Pass,0.124402,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVAR_SLEEP2_LDO11,mV,-5,5,05,12,05,43,41,197950,Pass,0.091022,
5,FN69193066LKTY25N,pmu sleep3,DMM PP0V6_SLEEP1_LDO12,mV,-5,5,05,12,05,43,41,345168,Pass,0.091022,
5,FN69193066LKTY25N,pmu sleep3,DMM PP3V0_SLEEP2_LDO13,mV,-5,5,05,12,05,43,41,495132,Pass,0.105328,
5,FN69193066LKTY25N,pmu sleep3,DMM PPVAR_SLEEP2_LDO14,mV,-5,5,05,12,05,43,41,637374,Pass,0.090426,
5,FN69193066LKTY25N,pmu sleep3,DMM PMU_VDD_RTC,mV,2449,2551,05,12,05,43,41,770072,Pass,2494.272374,
5,FN69193066LKTY25N,pmu sleep3,DELAY_250ms 1,ms,,,05,12,05,43,42,23777,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DMM PP_BATT_VCC|X1454,mA,0,0.5,05,12,05,43,42,585483,Pass,0.102852,
5,FN69193066LKTY25N,pmu sleep3,SYSTEM_CURRENT end,,,,05,12,05,43,42,836644,Pass,2019-05-12 05:43:42:585,
5,FN69193066LKTY25N,pmu sleep3,SYSTEM_CURRENT minimum,mA,,,05,12,05,43,42,840604,Pass,0.112192,
5,FN69193066LKTY25N,pmu sleep3,SYSTEM_CURRENT maximum,mA,,,05,12,05,43,42,845123,Pass,0.267594,
5,FN69193066LKTY25N,pmu sleep3,SYSTEM_CURRENT average,mA,,,05,12,05,43,42,850148,Pass,0.135664,
5,FN69193066LKTY25N,pmu sleep3,SYSTEM_CURRENT rms,mA,,,05,12,05,43,42,853461,Pass,0.135861,
5,FN69193066LKTY25N,pmu sleep3,LOOPBACK Y1 0,,,,05,12,05,43,42,944455,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DETECT_:-),,,,05,12,05,43,52,732790,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,LOOPBACK Y1 1,,,,05,12,05,43,52,797099,Pass,--PASS--,
5,FN69193066LKTY25N,pmu sleep3,DIAGS_thermalmonitor,,,,05,12,05,43,52,811013,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,RELAY SAKONNET_TEST_EN,,,,05,12,05,43,52,840009,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_audio 0,,,,05,12,05,43,52,990987,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_audioreg 0,,,,05,12,05,43,53,9576,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_audioreg 1,,,,05,12,05,43,53,31679,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_audioreg 2,,,,05,12,05,43,53,50440,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_audioreg 3,,,,05,12,05,43,53,70247,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_audioreg 4,,,,05,12,05,43,53,89242,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_audioreg 5,,,,05,12,05,43,53,105763,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_audioreg 6,,,,05,12,05,43,53,122968,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DELAY_1500ms,ms,,,05,12,05,43,54,625973,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_recordaudio 0,,,,05,12,05,43,54,952632,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio 0,,,,05,12,05,43,54,976988,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1a_i2s 0,,,,05,12,05,43,54,988440,Pass,16,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio 1,,,,05,12,05,43,55,5985,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1b_i2s,,,,05,12,05,43,55,17594,Pass,CF,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio 2,,,,05,12,05,43,55,35633,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1e_i2s,,,,05,12,05,43,55,55811,Pass,1F,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio 3,,,,05,12,05,43,55,78242,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1f_i2s,,,,05,12,05,43,55,100102,Pass,32,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio 4,,,,05,12,05,43,55,124562,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x22_i2s,,,,05,12,05,43,55,138806,Pass,1B,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio 5,,,,05,12,05,43,55,154946,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x23_i2s,,,,05,12,05,43,55,166115,Pass,45,
5,FN69193066LKTY25N,sakonnet,DIAGS_recordaudio 1,,,,05,12,05,43,55,470955,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio 6,,,,05,12,05,43,55,533982,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1a_i2s 1,,,,05,12,05,43,55,669835,Pass,16,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_offset,,,,05,12,05,43,55,733344,Pass,8bytes,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio|8bytes 0,,,,05,12,05,43,55,753457,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1b_i2s|8bytes,,,,05,12,05,43,55,820068,Pass,D2,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio|8bytes 1,,,,05,12,05,43,56,13884,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1e_i2s|8bytes,,,,05,12,05,43,56,35697,Pass,3E,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio|8bytes 2,,,,05,12,05,43,56,184430,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1f_i2s|8bytes,,,,05,12,05,43,56,236823,Pass,26,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio|8bytes 3,,,,05,12,05,43,56,284302,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x22_i2s|8bytes,,,,05,12,05,43,56,313045,Pass,36,
5,FN69193066LKTY25N,sakonnet,DIAGS_processaudio|8bytes 4,,,,05,12,05,43,56,336637,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x23_i2s|8bytes,,,,05,12,05,43,56,354844,Pass,57,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_out_binary_i2s,,,,05,12,05,43,56,367167,Pass,5842,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_res_binary_i2s,,,,05,12,05,43,56,379853,Pass,15910,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_temp_binary_i2s,,,,05,12,05,43,56,393802,Pass,13911,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_out_signed_i2s,,,,05,12,05,43,56,411489,Pass,5842,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_res_signed_i2s,,,,05,12,05,43,56,427076,Pass,15910,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_temp_signed_i2s,,,,05,12,05,43,56,440051,Pass,13911,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_out_i2s,V,0.0392,0.0531,05,12,05,43,56,453433,Pass,0.044570923,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_res_i2s,Kohm,0.864,1.056,05,12,05,43,56,465290,Pass,0.971069336,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_temp_i2s,C,15,50,05,12,05,43,56,479468,Pass,23.6054,
5,FN69193066LKTY25N,sakonnet,DIAGS_audioreg 7,,,,05,12,05,43,56,495902,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1a,,,,05,12,05,43,56,518525,Pass,0x16,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1b,,,,05,12,05,43,56,531398,Pass,0xD3,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1c,,,,05,12,05,43,56,542473,Pass,0xFF,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1d,,,,05,12,05,43,56,560974,Pass,0xE6,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1e,,,,05,12,05,43,56,571226,Pass,0x3E,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x1f,,,,05,12,05,43,56,579710,Pass,0x26,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x20,,,,05,12,05,43,56,589067,Pass,0x00,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x21,,,,05,12,05,43,56,599933,Pass,0x26,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x22,,,,05,12,05,43,56,609023,Pass,0x36,
5,FN69193066LKTY25N,sakonnet,PARSE sakonnet_reg_0x23,,,,05,12,05,43,56,618112,Pass,0x57,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_out_binary,,,,05,12,05,43,56,627146,Pass,5843,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_y_out_binary,,,,05,12,05,43,56,636628,Pass,65510,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_res_binary,,,,05,12,05,43,56,644927,Pass,15910,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_y_res_binary,,,,05,12,05,43,56,653416,Pass,38,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_temp_binary,,,,05,12,05,43,56,661373,Pass,13911,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_out_signed,,,,05,12,05,43,56,671034,Pass,5843,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_y_out_signed,,,,05,12,05,43,56,681158,Pass,-26,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_res_signed,,,,05,12,05,43,56,692755,Pass,15910,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_y_res_signed,,,,05,12,05,43,56,703679,Pass,38,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_temp_signed,,,,05,12,05,43,56,719551,Pass,13911,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_out,V,0.0392,0.0531,05,12,05,43,56,731650,Pass,0.044578552,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_y_out,V,,,05,12,05,43,56,745525,Pass,-0.000198364,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_res,Kohm,0.864,1.056,05,12,05,43,56,752093,Pass,0.971069336,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_y_res,Kohm,,,05,12,05,43,56,760565,Pass,0.002319336,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_temp,C,15,50,05,12,05,43,56,767210,Pass,23.6054,
5,FN69193066LKTY25N,sakonnet,DMM SAKONNET_OUT,V,,,05,12,05,43,56,775247,Pass,0.348484,
5,FN69193066LKTY25N,sakonnet,CALC sakonnet_x_out_dmm,V,0.0392,0.0531,05,12,05,43,56,791381,Pass,0.0435605,
5,FN69193066LKTY25N,sakonnet,DIAGS_audio 1,,,,05,12,05,43,56,810307,Pass,--PASS--,
5,FN69193066LKTY25N,sakonnet,DISCONNECT SAKONNET_TEST_EN,,,,05,12,05,43,56,832164,Pass,--PASS--,
5,FN69193066LKTY25N,pmu ntc,pmutbat 10 0,kohm,9,11,05,12,05,43,56,842243,Pass,9.960938,
5,FN69193066LKTY25N,pmu ntc,DIGIPOT BCM_TO_PMU_NTC2,,,,05,12,05,43,56,851458,Pass,--PASS--,
5,FN69193066LKTY25N,pmu ntc,DIAGS_pmuadc 0,,,,05,12,05,43,56,870219,Pass,--PASS--,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_ntc2_fixed_10k,Ohms,9000,11000,05,12,05,43,56,874575,Pass,10104.0572,
5,FN69193066LKTY25N,pmu ntc,pmutbat 10 1,kohm,9,11,05,12,05,43,57,16314,Pass,9.960938,
5,FN69193066LKTY25N,pmu ntc,DIGIPOT FCM_TO_PMU_NTC3_CONN,,,,05,12,05,43,57,155711,Pass,--PASS--,
5,FN69193066LKTY25N,pmu ntc,DIAGS_pmuadc 1,,,,05,12,05,43,57,177307,Pass,--PASS--,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_ntc3_fixed_10k,Ohms,9000,11000,05,12,05,43,57,194483,Pass,10104.0572,
5,FN69193066LKTY25N,pmu ntc,DIGIPOT DISCONNECT,,,,05,12,05,43,57,272488,Pass,--PASS--,
5,FN69193066LKTY25N,pmu ntc,DIAGS_temperature,,,,05,12,05,43,57,375188,Pass,--PASS--,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_ntc1,C,10,48,05,12,05,43,57,406875,Pass,25.51,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_ntc2,C,,,05,12,05,43,57,437055,Pass,-25.72,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_ntc3,C,,,05,12,05,43,57,456835,Pass,-25.72,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_ntc4 0,C,10,48,05,12,05,43,57,467390,Pass,25.31,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_ntc5,C,,,05,12,05,43,57,476734,Pass,-25.72,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_ldo4,C,10,48,05,12,05,43,57,486482,Pass,27.58,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_chg,C,10,48,05,12,05,43,57,496331,Pass,27.93,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck0,C,10,48,05,12,05,43,57,506802,Pass,27.93,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck1,C,10,48,05,12,05,43,57,516423,Pass,27.93,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck2,C,10,48,05,12,05,43,57,523789,Pass,27.58,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck3,C,10,48,05,12,05,43,57,530900,Pass,28.29,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck4,C,10,48,05,12,05,43,57,539815,Pass,28.29,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck5,C,10,48,05,12,05,43,57,547371,Pass,27.93,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck6,C,10,48,05,12,05,43,57,554645,Pass,28.29,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck7,C,10,48,05,12,05,43,57,562940,Pass,28.29,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck8,C,10,48,05,12,05,43,57,570984,Pass,27.23,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck9,C,10,48,05,12,05,43,57,578489,Pass,27.41,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_buck10,C,10,48,05,12,05,43,57,584051,Pass,27.93,
5,FN69193066LKTY25N,pmu ntc,PARSE pmu_temp_bubo,C,10,48,05,12,05,43,57,588403,Pass,28.29,
5,FN69193066LKTY25N,pmu tjoffset,DIAGS_pmurw 0,,,,05,12,05,43,57,592891,Pass,--PASS--,
5,FN69193066LKTY25N,pmu tjoffset,PARSE pmu_tj_offset_msb,LSB,,,05,12,05,43,57,597413,Pass,0x37 ,
5,FN69193066LKTY25N,pmu tjoffset,DIAGS_pmurw 1,,,,05,12,05,43,57,601854,Pass,--PASS--,
5,FN69193066LKTY25N,pmu tjoffset,PARSE pmu_tj_offset_lsb,LSB,,,05,12,05,43,57,606211,Pass,0x0F ,
5,FN69193066LKTY25N,pmu tjoffset,CALC pmu_tj_offset,LSB,,,05,12,05,43,57,611093,Pass,70,
5,FN69193066LKTY25N,mag cdet,smokey CDETtest_v13_SIP.lua 3,,,,05,12,05,43,59,60768,Pass,,
5,FN69193066LKTY25N,mag cdet,PARSE CDET_PUCK_Frp,,,,05,12,05,43,59,65452,Pass,808.011,
5,FN69193066LKTY25N,mag cdet,CALC CDET_PUCK_Cp,nF,,,05,12,05,43,59,68309,Pass,2.309385503,
5,FN69193066LKTY25N,mag cdet,smokey CDETtest_v13_SIP.lua 4,,,,05,12,05,44,00,628631,Pass,,
5,FN69193066LKTY25N,mag cdet,PARSE CDET_CALLISTO_Frp,,,,05,12,05,44,00,633436,Pass,662.311,
5,FN69193066LKTY25N,mag cdet,CALC CDET_CALLISTO_Cp,nF,,,05,12,05,44,00,636311,Pass,3.437217746,
5,FN69193066LKTY25N,magnetite adc,DIAGS_c26 0,,,,05,12,05,44,01,104587,Pass,--PASS--,
5,FN69193066LKTY25N,magnetite adc,DIAGS_c26 1,,,,05,12,05,44,01,136357,Pass,--PASS--,
5,FN69193066LKTY25N,magnetite adc,SUPPLY_3.2V PP_BATT_VCC,V,3.19,3.21,05,12,05,44,01,267291,Pass,3.199629,
5,FN69193066LKTY25N,magnetite adc,DIAGS_c26 2,,,,05,12,05,44,01,292192,Pass,--PASS--,
5,FN69193066LKTY25N,magnetite adc,DIAGS_c26 3,,,,05,12,05,44,01,393297,Pass,--PASS--,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_vbat_sns,mV,3100,3300,05,12,05,44,01,444646,Pass,3200,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_vrect_div20,mV,,,05,12,05,44,01,467153,Pass,20,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_vrect_high_res,mV,,,05,12,05,44,01,486097,Pass,25,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_vddmain,mV,3100,3300,05,12,05,44,01,504244,Pass,3182.203389,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_pp1v8,mV,1700,1900,05,12,05,44,01,526783,Pass,1792,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_headroom,mV,,,05,12,05,44,01,545731,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_imain,,,,05,12,05,44,01,561247,Pass,-0.000915,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_auxldo,mV,,,05,12,05,44,01,581505,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_gpio1,mV,,,05,12,05,44,01,600686,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_gpio2,mV,,,05,12,05,44,01,616339,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_gpio3,mV,0,10,05,12,05,44,01,626096,Pass,1,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_gpio4,mV,,,05,12,05,44,01,638072,Pass,869,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_die_temp,C,5,65,05,12,05,44,01,648488,Pass,23.8371,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_cdet,,,,05,12,05,44,01,658860,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_ilimit,,,,05,12,05,44,01,670373,Pass,-0.000915,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_ibuck,,,,05,12,05,44,01,684594,Pass,-0.161302,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_iload,,,,05,12,05,44,01,697389,Pass,0.000366,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_irect1,,,,05,12,05,44,01,715344,Pass,-0.173403,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_irect2,,,,05,12,05,44,01,731283,Pass,-0.182659,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_vrectin_low_res,mV,,,05,12,05,44,01,747013,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_vrectin_high_res,mV,,,05,12,05,44,01,761395,Pass,25,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_load_temp,C,,,05,12,05,44,01,772861,Pass,-268.009999,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_acp1,,,,05,12,05,44,01,782287,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_acp2,,,,05,12,05,44,01,791528,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_gnd_ref,mV,,,05,12,05,44,01,804770,Pass,0,
5,FN69193066LKTY25N,magnetite adc,PARSE mag_adc_vmid,mV,,,05,12,05,44,01,812282,Pass,25,
5,FN69193066LKTY25N,magnetite adc ntc,CALC mag_adc_ntc_ohm,,,,05,12,05,44,01,823249,Pass,9334.049409,
